district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_max,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,child_proportion,zero_cis_flag,negative_momentum_flag,state_avg_cis,relative_to_state,high_risk,predicted_risk,risk_probability,risk_score,risk_category
Mahendragarh,0.2873333333333334,5.8725555555555555,306.0,372.7254351395944,840.0,303.3333333333333,2.6666666666666665,0.3012222222222222,-0.25922222222222224,4772.513555555556,3.5555555555555554,0.08030681666666667,Haryana,1.2140893652755518,0.9880564603691638,0,0,0.3328552469135802,-0.04552191358024682,1,1,0.9851087485235174,98.5,🔴 CRITICAL
Uttar Bastar Kanker,0.22866666666666666,3.578333333333333,98.66666666666667,119.5,253.0,97.77777777777777,0.8888888888888888,0.33066666666666666,0.7035555555555555,1927.6823333333332,6.444444444444445,0.03053185844444444,Chhattisgarh,1.1989966555183946,0.9810479375696766,0,0,0.2937256306024599,-0.06505896393579322,1,1,0.9848471697650117,98.5,🔴 CRITICAL
Kasaragod,0.28655555555555556,2.6413333333333333,395.0,478.8334783617369,1112.0,388.1111111111111,6.888888888888889,0.3142222222222222,-0.4935555555555556,5973.176333333333,13.444444444444445,0.038159598888888896,Kerala,1.2091754504084267,0.9800785634118967,0,0,0.32405925925925927,-0.037503703703703706,1,1,0.9853196475224902,98.5,🔴 CRITICAL
Rajouri,0.2871111111111111,2.123555555555556,297.1111111111111,376.53135475164765,956.0,296.1111111111111,1.0,0.3208888888888889,0.6108888888888889,3898.879888888889,5.777777777777778,0.059238773333333335,Jammu and Kashmir,1.2630570975642301,0.9932910920611256,0,0,0.30199548631445183,-0.014884375203340738,1,1,0.9848990319590328,98.5,🔴 CRITICAL
Kotputli-Behror,0.0,11.635,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,268.0,0.0,0.0,Rajasthan,0.0,0.0,1,0,0.35020290123456793,-0.35020290123456793,1,1,0.9837606292863345,98.4,🔴 CRITICAL
Barddhaman,0.28055555555555556,6.2348888888888885,1759.5555555555557,2310.2871634880757,6178.0,1758.0,1.5555555555555556,0.2653333333333333,4.810555555555556,14371.499888888888,69.55555555555556,0.042029992777777775,West Bengal,1.3122489410787428,0.9985484379930577,0,0,0.4030857214185208,-0.12253016586296522,1,1,0.9839792010320152,98.4,🔴 CRITICAL
Rajnandgaon,0.2222222222222222,9.722111111111111,465.0,587.7788699842824,1444.0,462.44444444444446,2.5555555555555554,0.2975555555555556,0.7406666666666667,20264.097777777777,5.777777777777778,0.08274107,Chhattisgarh,1.2613280471765718,0.9923700524558894,0,0,0.2937256306024599,-0.07150340838023767,1,1,0.9835523274867433,98.4,🔴 CRITICAL
Dibang Valley,0.12622222222222224,1.6553333333333333,1.1111111111111112,1.6914819275153699,4.0,1.1111111111111112,0.0,0.25,-0.05555555555555555,42.74444444444444,0.5555555555555556,0.014814814777777777,Arunachal Pradesh,0.8012282814546489,0.5263157894736842,0,0,0.17341444444444445,-0.04719222222222222,1,1,0.9844367040178708,98.4,🔴 CRITICAL
West,0.22833333333333336,4.083444444444444,23.11111111111111,34.56676309854758,95.0,22.555555555555557,0.5555555555555556,0.23511111111111113,-0.2777777777777778,403.70244444444444,1.3333333333333333,0.02479340866666667,Sikkim,1.4336445524743238,0.935483870967742,0,0,0.30542777777777774,-0.07709444444444438,1,1,0.9837090164772287,98.4,🔴 CRITICAL
Kodarma,0.2654444444444445,6.591888888888889,34.44444444444444,45.15282690793322,107.0,34.44444444444444,0.0,0.26066666666666666,-0.4861111111111111,450.4048888888889,2.111111111111111,0.029521902222222222,Jharkhand,1.2739042074338527,0.9717868338557993,0,0,0.3963690753690754,-0.1309246309246309,1,1,0.9843754917766018,98.4,🔴 CRITICAL
Narayanpet,0.17099999999999999,2.255111111111111,145.55555555555554,194.74220851622738,517.0,145.11111111111111,0.4444444444444444,0.25677777777777777,-0.3174444444444445,647.4035555555555,6.111111111111111,0.03509839888888889,Telangana,1.3287944477983673,0.9901440485216074,0,0,0.24095338217338216,-0.06995338217338218,1,1,0.9843721585342842,98.4,🔴 CRITICAL
Medchalâmalkajgiri,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,-0.929,1.0,0.0,0.0,Telangana,,0.0,1,0,0.24095338217338216,-0.24095338217338216,1,1,0.9840652009725939,98.4,🔴 CRITICAL
Bageshwar,0.23500000000000001,2.143,82.44444444444444,105.12624685480681,241.0,82.22222222222223,0.2222222222222222,0.2728888888888889,-0.23911111111111114,1684.5344444444445,5.888888888888889,0.02522424733333333,Uttarakhand,1.2598351820149951,0.985352862849534,0,0,0.32704222222222223,-0.09204222222222222,1,1,0.982915535594206,98.3,🔴 CRITICAL
Didwana-Kuchaman,0.0165,9.4085,1.0,1.4142135623730951,2.0,1.0,0.0,0.0,-0.344,156.66649999999998,1.0,0.015,Rajasthan,0.7071067811865476,0.5,0,0,0.35020290123456793,-0.3337029012345679,1,1,0.983275426064675,98.3,🔴 CRITICAL
Mahoba,0.2339,3.9757999999999996,302.0,436.4465093863801,1243.0,300.8,1.2,0.2448,-0.4856,3353.322,4.1,0.07132807,Uttar Pradesh,1.440417522727327,0.9927392739273928,0,0,0.4793220677361854,-0.2454220677361854,1,1,0.9834240550805043,98.3,🔴 CRITICAL
Nuapada,0.2954761904761905,4.172,101.04761904761905,252.55028730739474,1069.0,100.95238095238095,0.09523809523809523,0.14304761904761903,-0.48895238095238097,1601.219,1.9047619047619047,0.038971359047619045,Odisha,2.4748278270906625,0.9892673821745216,0,0,0.3008145225870375,-0.0053383321108469994,1,1,0.981929196183886,98.2,🔴 CRITICAL
Balotra,0.1,15.953999999999999,0.5,0.7071067811865476,1.0,0.5,0.0,0.0,-0.625,234.75,0.5,0.015,Rajasthan,0.47140452079103173,0.3333333333333333,0,0,0.35020290123456793,-0.2502029012345679,1,1,0.9824649131676485,98.2,🔴 CRITICAL
Beawar,0.024,14.904499999999999,0.5,0.7071067811865476,1.0,0.5,0.0,0.0,-0.563,144.75,0.5,0.015,Rajasthan,0.47140452079103173,0.3333333333333333,0,0,0.35020290123456793,-0.3262029012345679,1,1,0.9824649131676485,98.2,🔴 CRITICAL
Simdega,0.26466666666666666,4.225444444444445,231.0,322.62981883266775,910.0,229.55555555555554,1.4444444444444444,0.2554444444444444,-0.2916666666666667,6087.167333333334,3.111111111111111,0.07210161333333333,Jharkhand,1.3906457708304645,0.989463601532567,0,0,0.3963690753690754,-0.13170240870240874,1,1,0.9822080244651386,98.2,🔴 CRITICAL
Jayashankar Bhupalpally,0.19833333333333336,3.954777777777778,94.11111111111111,122.10901322634261,298.0,93.66666666666667,0.4444444444444444,0.261,-0.47622222222222216,831.8791111111111,4.555555555555555,0.029668859444444442,Telangana,1.2838564474732284,0.9848130841121495,0,0,0.24095338217338216,-0.0426200488400488,1,1,0.9816782567639428,98.2,🔴 CRITICAL
Villupuram,0.18322222222222223,1.639888888888889,752.4444444444445,1021.0402919462962,2609.0,752.1111111111111,0.3333333333333333,0.267,0.948111111111111,8279.174222222222,39.55555555555556,0.029226058111111113,Tamil Nadu,1.3551633427985055,0.9982303495059726,0,0,0.23021099498327757,-0.04698877276105534,1,1,0.9808468839275971,98.1,🔴 CRITICAL
Samba,0.27455555555555555,4.65388888888889,65.33333333333333,78.22403722641782,162.0,64.33333333333333,1.0,0.31555555555555553,0.22233333333333333,924.1556666666667,4.0,0.03061985433333333,Jammu and Kashmir,1.179256842609314,0.9698492462311558,0,0,0.30199548631445183,-0.02743993075889628,1,1,0.9809273799408283,98.1,🔴 CRITICAL
Sant Ravidas Nagar,0.21433333333333332,3.0253333333333337,491.1111111111111,633.26958012454,1671.0,490.6666666666667,0.4444444444444444,0.2704444444444445,-0.2378888888888889,5607.5813333333335,6.222222222222222,0.07614678888888889,Uttar Pradesh,1.2868426780584465,0.9970648001806278,0,0,0.4793220677361854,-0.2649887344028521,1,1,0.9813724656261352,98.1,🔴 CRITICAL
Latehar,0.23277777777777775,4.272666666666667,289.8888888888889,391.1305550722305,985.0,288.6666666666667,1.2222222222222223,0.2784444444444445,-0.05555555555555555,4726.638444444445,4.0,0.07419479999999999,Jharkhand,1.3446046583842912,0.9923605805958747,0,0,0.3963690753690754,-0.16359129759129765,1,1,0.9810011723888641,98.1,🔴 CRITICAL
North Sikkim,0.20355555555555555,1.6336666666666666,6.888888888888889,9.63644701698251,20.0,6.888888888888889,0.0,0.23977777777777776,-0.1388888888888889,55.471111111111114,1.5555555555555556,0.017708333333333333,Sikkim,1.2215214528569378,0.8732394366197184,0,0,0.30542777777777774,-0.1018722222222222,1,1,0.9809127751836705,98.1,🔴 CRITICAL
Dharashiv,0.177,4.323444444444444,16.0,19.525624189766635,42.0,13.0,3.0,0.28833333333333333,-0.5394444444444444,59.635777777777776,6.444444444444445,0.015692241555555556,Maharashtra,1.1485661288098021,0.7647058823529411,0,0,0.44120389616293876,-0.26420389616293877,1,1,0.9800351829686959,98.0,🔴 CRITICAL
ManendragarhChirmiriBharatpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8329999999999999,104.0,0.0,0.0,Chhattisgarh,0.0,0.0,1,0,0.2937256306024599,-0.2937256306024599,1,1,0.9804942386500624,98.0,🔴 CRITICAL
Barnala,0.2986666666666667,5.019333333333334,112.55555555555556,142.97911657923257,341.0,111.66666666666667,0.8888888888888888,0.27011111111111114,-0.2871111111111111,2956.845,5.111111111111111,0.035268809,Punjab,1.2591115941419697,0.9833659491193738,0,0,0.39889003357753355,-0.10022336691086686,1,1,0.9796447564348011,98.0,🔴 CRITICAL
Rangareddy,0.15066666666666667,2.805222222222222,33.333333333333336,40.607881008493905,96.0,33.111111111111114,0.2222222222222222,0.2916666666666667,-0.6904444444444445,372.9578888888889,2.6666666666666665,0.026223982,Telangana,1.1827538157813757,0.9644012944983819,0,0,0.24095338217338216,-0.09028671550671549,1,1,0.9798550259454798,98.0,🔴 CRITICAL
Nagapattinam,0.22744444444444442,3.8537777777777773,449.6666666666667,588.2629089106332,1517.0,449.6666666666667,0.0,0.26855555555555555,0.911,5490.913111111111,40.111111111111114,0.02354007077777778,Tamil Nadu,1.3053171055709316,0.9977810650887574,0,0,0.23021099498327757,-0.0027665505388331513,1,1,0.9803660437101804,98.0,🔴 CRITICAL
Rayagada,0.28688888888888886,2.3642777777777777,179.22222222222223,409.5860974713743,1657.0,179.05555555555554,0.16666666666666666,0.11827777777777777,-0.14294444444444443,2729.1492222222223,5.055555555555555,0.03641446222222222,Odisha,2.272672550704296,0.9935265104808877,0,0,0.3008145225870375,-0.013925633698148643,1,1,0.9797866474163278,98.0,🔴 CRITICAL
Phalodi,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6875,103.0,0.0,0.0,Rajasthan,0.0,0.0,1,0,0.35020290123456793,-0.35020290123456793,1,1,0.9794074197718345,97.9,🔴 CRITICAL
Purba Medinipur,0.29033333333333333,4.560444444444444,1591.3333333333333,2097.799561445278,5615.0,1584.888888888889,6.444444444444445,0.2624444444444445,2.705888888888889,11882.51011111111,42.888888888888886,0.049382327777777776,West Bengal,1.317437447003524,0.995324820319587,0,0,0.4030857214185208,-0.11275238808518745,1,1,0.9785911898795987,97.9,🔴 CRITICAL
?,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.833,1.0,0.0,0.0,Jammu and Kashmir,,0.0,1,0,0.30199548631445183,-0.30199548631445183,1,1,0.9790137421961616,97.9,🔴 CRITICAL
Niwari,0.2668888888888889,3.0054444444444446,15.777777777777779,21.010579345759233,56.0,14.777777777777779,1.0,0.3333333333333333,-0.4444444444444444,259.2426666666667,3.2222222222222223,0.017766324444444443,Madhya Pradesh,1.2522861861710801,0.880794701986755,0,0,0.4284804166666667,-0.1615915277777778,1,1,0.9787790842674279,97.9,🔴 CRITICAL
Korba,0.2742222222222222,10.246111111111112,393.55555555555554,495.42560266681596,1250.0,392.1111111111111,1.4444444444444444,0.27544444444444444,1.1852222222222222,12350.575222222222,8.0,0.057910468333333326,Chhattisgarh,1.255654864545577,0.9938045620951844,0,0,0.2937256306024599,-0.019503408380237675,1,1,0.9793435042883212,97.9,🔴 CRITICAL
Dindori,0.2808888888888889,3.7354444444444446,295.44444444444446,372.67549929902526,873.0,295.3333333333333,0.1111111111111111,0.32566666666666666,-0.18888888888888888,9180.031222222222,3.7777777777777777,0.08668372333333334,Madhya Pradesh,1.2571512345169518,0.9962518740629684,0,0,0.4284804166666667,-0.1475915277777778,1,1,0.9792145345902016,97.9,🔴 CRITICAL
Upper Siang,0.07755555555555554,2.3346666666666667,4.777777777777778,6.534098594637553,15.0,4.666666666666667,0.1111111111111111,0.2518888888888889,0.2777777777777778,116.60277777777777,0.8888888888888888,0.016776094444444445,Arunachal Pradesh,1.130901679841115,0.8076923076923077,0,0,0.17341444444444445,-0.09585888888888891,1,1,0.978710217176706,97.9,🔴 CRITICAL
Akhera,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.889,1.0,0.0,0.0,Haryana,,0.0,1,0,0.3328552469135802,-0.3328552469135802,1,1,0.9790137421961616,97.9,🔴 CRITICAL
Khorda,0.25433333333333336,1.6760833333333334,359.75,557.7216844203991,1541.0,346.0,13.75,0.1416666666666667,1.523,6197.422666666666,20.583333333333332,0.027960862,Odisha,1.5460060552194017,0.9591129591129591,0,0,0.3008145225870375,-0.04648118925370415,1,1,0.9783904472256734,97.8,🔴 CRITICAL
Janjgir-champa,0.246,10.260555555555555,515.4444444444445,645.2340875820013,1603.0,515.3333333333334,0.1111111111111111,0.28155555555555556,1.4444444444444444,17197.387555555557,8.555555555555555,0.06198411444444444,Chhattisgarh,1.2493775361957855,0.9978485370051635,0,0,0.2937256306024599,-0.04772563060245988,1,1,0.9780001400687006,97.8,🔴 CRITICAL
Leh (ladakh),0.22925,0.39575,0.75,0.9574271077563381,2.0,0.75,0.0,0.25,0.125,3.45825,0.5,0.015,Jammu and Kashmir,0.5471012044321932,0.42857142857142855,0,0,0.30199548631445183,-0.07274548631445182,1,1,0.9778122525533689,97.8,🔴 CRITICAL
Kondagaon,0.26966666666666667,5.322555555555556,337.55555555555554,405.88918164663835,880.0,336.55555555555554,1.0,0.31877777777777777,-0.018444444444444437,7356.530333333333,3.2222222222222223,0.12632910888888887,Chhattisgarh,1.1988850130685085,0.9940925500492287,0,0,0.2937256306024599,-0.02405896393579321,1,1,0.9782848601249639,97.8,🔴 CRITICAL
Jhunjhunun,0.2838888888888889,4.491444444444444,845.6666666666666,1149.9306500828648,3228.0,836.1111111111111,9.555555555555555,0.26422222222222225,1.0554444444444444,9491.103555555555,21.555555555555557,0.04459409555555555,Rajasthan,1.358185807184486,0.9875328083989502,0,0,0.35020290123456793,-0.06631401234567902,1,1,0.9775861929918527,97.8,🔴 CRITICAL
Jajpur,0.295,2.803391304347826,109.0,252.0248905456472,920.0,106.8695652173913,2.130434782608696,0.32804347826086955,-0.026565217391304376,1409.5875652173913,7.695652173913044,0.021377273217391305,Odisha,2.291135368596793,0.9715415019762845,0,0,0.3008145225870375,-0.005814522587037518,1,1,0.9782045070101931,97.8,🔴 CRITICAL
Diu,0.2242727272727273,4.136590909090909,4.363636363636363,6.214770842386437,20.0,4.181818181818182,0.18181818181818182,0.14086363636363636,0.4090909090909091,120.99095454545454,1.2727272727272727,0.017725288545454545,Dadra and Nagar Haveli and Daman and Diu,1.1586860892584883,0.7796610169491526,0,0,0.3568841750841751,-0.1326114478114478,1,1,0.977021325168397,97.7,🔴 CRITICAL
Mandya,0.2853333333333333,4.9448888888888884,399.3333333333333,479.19333259134567,1055.0,394.55555555555554,4.777777777777778,0.33577777777777773,0.49122222222222217,6637.939777777778,18.333333333333332,0.03280321,Karnataka,1.1969858432756346,0.9855675825700805,0,0,0.3168469658119658,-0.03151363247863248,1,1,0.9770061167111461,97.7,🔴 CRITICAL
Wayanad,0.232,3.2094444444444448,168.44444444444446,221.78712265994565,588.0,166.44444444444446,2.0,0.2836666666666667,-0.6666666666666666,3146.373111111111,8.666666666666666,0.03118922333333333,Kerala,1.3089076091406628,0.9822950819672132,0,0,0.32405925925925927,-0.09205925925925926,1,1,0.9773286559819695,97.7,🔴 CRITICAL
Khairthal-Tijara,0.0,16.261,0.0,0.0,0.0,0.0,0.0,0.0,-0.6875,536.0,0.0,0.0,Rajasthan,0.0,0.0,1,0,0.35020290123456793,-0.35020290123456793,1,1,0.9774730568374715,97.7,🔴 CRITICAL
Lower Subansiri,0.1668888888888889,2.5118888888888886,11.666666666666666,16.20185174601965,44.0,11.666666666666666,0.0,0.25,0.16666666666666666,231.49788888888892,0.8888888888888888,0.024885549555555556,Arunachal Pradesh,1.2790935588962882,0.9210526315789473,0,0,0.17341444444444445,-0.006525555555555562,1,1,0.9771885175222667,97.7,🔴 CRITICAL
Dakshina Kannada,0.25022222222222223,3.3224444444444448,722.7777777777778,868.7361189938199,1865.0,714.0,8.777777777777779,0.30966666666666665,2.310111111111111,7501.224666666666,41.888888888888886,0.03122515111111111,Karnataka,1.2002801766878075,0.9864906355541909,0,0,0.3168469658119658,-0.06662474358974357,1,1,0.9762199800503036,97.6,🔴 CRITICAL
Dausa,0.2672222222222222,3.7241111111111107,681.4444444444445,915.4103056978208,2472.0,676.0,5.444444444444445,0.2671111111111111,0.20111111111111113,9175.234666666665,12.11111111111111,0.059379337777777784,Rajasthan,1.3413697087724499,0.990556821882123,0,0,0.35020290123456793,-0.08298067901234574,1,1,0.9761751181232765,97.6,🔴 CRITICAL
Mahbubnagar,0.18122222222222223,2.701777777777778,80.22222222222223,109.10405329062915,287.0,80.22222222222223,0.0,0.2508888888888889,-0.1731111111111111,841.3474444444445,18.88888888888889,0.017974873888888892,Andhra Pradesh,1.3432783578873628,0.987688098495212,0,0,0.21832202218585198,-0.03709979996362975,1,1,0.9754425202895999,97.5,🔴 CRITICAL
Kabeerdham,0.18988888888888888,6.329555555555555,106.11111111111111,129.1340819114424,301.0,105.77777777777777,0.3333333333333333,0.2982222222222222,-0.4076666666666667,3485.5034444444445,1.5555555555555556,0.07113309444444445,Chhattisgarh,1.2056086485508106,0.987551867219917,0,0,0.2937256306024599,-0.10383674171357099,1,1,0.9754259217999909,97.5,🔴 CRITICAL
Kra Daadi,0.16666666666666666,1.1394444444444443,9.0,12.489995996796797,34.0,8.555555555555555,0.4444444444444444,0.2516666666666667,-0.2222222222222222,119.97133333333333,0.4444444444444444,0.029715811666666665,Arunachal Pradesh,1.2489995996796797,0.8555555555555555,0,0,0.17341444444444445,-0.006747777777777797,1,1,0.9748990456121408,97.5,🔴 CRITICAL
Budgam,0.16822222222222222,1.8623333333333332,95.44444444444444,114.18637299510733,237.0,93.77777777777777,1.6666666666666667,0.31766666666666665,0.09266666666666666,3107.5660000000003,3.3333333333333335,0.04146947788888889,Jammu and Kashmir,1.183960088658947,0.9723502304147464,0,0,0.30199548631445183,-0.13377326409222962,1,1,0.9740886642574386,97.4,🔴 CRITICAL
East Sikkim,0.24166666666666664,2.7693333333333334,37.666666666666664,53.153080813815485,151.0,35.55555555555556,2.111111111111111,0.2516666666666667,0.9166666666666666,403.709,4.555555555555555,0.020667420444444445,Sikkim,1.3746486417366075,0.9195402298850576,0,0,0.30542777777777774,-0.0637611111111111,1,1,0.9731753350487219,97.3,🔴 CRITICAL
Kurnool,0.20277777777777778,4.290222222222223,1307.7777777777778,1579.57540005042,3481.0,1305.111111111111,2.6666666666666665,0.2972222222222222,0.719111111111111,36706.824222222225,38.0,0.04442213955555555,Andhra Pradesh,1.2069087868625332,0.9971984039392138,0,0,0.21832202218585198,-0.015544244408074198,1,1,0.9726753345081982,97.3,🔴 CRITICAL
South,0.23888888888888887,7.865555555555555,21.88888888888889,36.30579996517238,104.0,21.77777777777778,0.1111111111111111,0.22866666666666666,0.3333333333333333,412.0034444444444,2.4444444444444446,0.019533660666666668,Sikkim,1.5861757266337448,0.9514563106796117,0,0,0.30542777777777774,-0.06653888888888887,1,1,0.9731264449797294,97.3,🔴 CRITICAL
Leparada,0.14575,1.0625,0.75,0.5,1.0,0.5,0.25,0.0,0.0,9.5,0.75,0.0225,Arunachal Pradesh,0.2857142857142857,0.2857142857142857,0,0,0.17341444444444445,-0.027664444444444464,1,1,0.9732494128073236,97.3,🔴 CRITICAL
Peddapalli,0.18733333333333332,3.522666666666667,65.33333333333333,85.64899298882621,229.0,65.0,0.3333333333333333,0.264,-0.238,484.5032222222223,7.666666666666667,0.020113874222222224,Telangana,1.2911908490777821,0.9798994974874372,0,0,0.24095338217338216,-0.05362004884004884,1,1,0.9725443525479975,97.3,🔴 CRITICAL
Guntur,0.19266666666666665,6.117999999999999,1081.0,1325.021509259378,2969.0,1077.111111111111,3.888888888888889,0.31433333333333335,1.1077777777777778,30657.692444444445,47.111111111111114,0.03406023755555556,Andhra Pradesh,1.2246039826796469,0.9954816184021359,0,0,0.21832202218585198,-0.025655355519185324,1,1,0.9715243855624763,97.2,🔴 CRITICAL
Siang,0.12788888888888889,1.7001111111111111,11.444444444444445,24.16149369922683,74.0,11.0,0.4444444444444444,0.22522222222222224,0.2222222222222222,117.04922222222223,0.8888888888888888,0.02443209888888889,Arunachal Pradesh,1.9415486008307274,0.8839285714285714,0,0,0.17341444444444445,-0.04552555555555557,1,1,0.9721534826964069,97.2,🔴 CRITICAL
Sant Kabir Nagar,0.24366666666666667,3.1532222222222224,685.4444444444445,845.2239512565753,1978.0,681.3333333333334,4.111111111111111,0.28400000000000003,-0.07933333333333333,8892.683888888889,8.0,0.08279103555555556,Uttar Pradesh,1.231307148156228,0.9925542246681774,0,0,0.4793220677361854,-0.23565540106951874,1,1,0.9718832116871728,97.2,🔴 CRITICAL
Pakaur,0.24433333333333332,5.444999999999999,33.0,57.271284253105414,172.0,33.0,0.0,0.23511111111111113,-0.5833333333333334,366.17477777777776,1.3333333333333333,0.03429928666666667,Jharkhand,1.6844495368560415,0.9705882352941176,0,0,0.3963690753690754,-0.15203574203574208,1,1,0.9721685343932113,97.2,🔴 CRITICAL
Pratapgarh,0.276,4.871111111111111,783.4444444444445,1175.419986128724,4065.0,779.3333333333334,4.111111111111111,0.19527777777777777,0.3011111111111111,9427.497722222222,11.777777777777779,0.07020998222222223,Rajasthan,1.4984107471895916,0.9934844192634561,0,0,0.35020290123456793,-0.07420290123456791,1,1,0.9721684729636848,97.2,🔴 CRITICAL
Khairagarh Chhuikhadan Gandai,0.2628333333333333,5.119666666666666,41.0,36.616935972306585,95.0,41.0,0.0,0.30283333333333334,-0.3336666666666667,415.3306666666667,2.6666666666666665,0.04138623,Chhattisgarh,0.8718318088644426,0.9761904761904762,0,0,0.2937256306024599,-0.030892297269126567,1,1,0.971241546116693,97.1,🔴 CRITICAL
Kozhikode,0.20511111111111113,3.033,744.8888888888889,916.6943935200603,2173.0,722.3333333333334,22.555555555555557,0.30244444444444446,0.4445555555555555,12119.579444444444,39.44444444444444,0.02965623466666667,Kerala,1.2289959096798067,0.9684194845821541,0,0,0.32405925925925927,-0.11894814814814814,1,1,0.9714578960975492,97.1,🔴 CRITICAL
South 24 Parganas,0.13812500000000003,5.574083333333333,1397.5833333333333,3275.1067545384212,9838.0,1384.9166666666667,12.666666666666666,0.043333333333333335,0.8227083333333334,11748.054541666666,15.041666666666666,0.04336294875,West Bengal,2.3417315768611724,0.990228207114342,0,0,0.4030857214185208,-0.2649607214185208,1,1,0.9708623359212912,97.1,🔴 CRITICAL
Belgaum,0.24377777777777776,1.6146666666666667,749.2222222222222,948.7112018124612,2461.0,749.0,0.2222222222222222,0.28111111111111114,2.6315555555555554,9919.857333333333,45.77777777777778,0.028874347888888888,Karnataka,1.2645735806149514,0.9983708530805688,0,0,0.3168469658119658,-0.07306918803418805,1,1,0.9709921048713689,97.1,🔴 CRITICAL
Anugal,0.29175,2.08325,0.75,0.9574271077563382,2.0,0.75,0.0,0.25,-0.86525,2.75,0.5,0.015,Odisha,0.5471012044321932,0.42857142857142855,0,0,0.3008145225870375,-0.009064522587037493,1,1,0.9699783028118888,97.0,🔴 CRITICAL
Ranipet,0.19487500000000002,2.416875,13.875,15.959211401927996,36.0,13.75,0.125,0.316,-0.6625,38.80675,6.375,0.017598958249999998,Tamil Nadu,1.072888161474151,0.9243697478991597,0,0,0.23021099498327757,-0.03533599498327755,1,1,0.969541718277859,97.0,🔴 CRITICAL
Buxar,0.25177777777777777,2.9514444444444443,804.4444444444445,998.8863938295374,2484.0,797.3333333333334,7.111111111111111,0.28188888888888886,0.3333333333333333,6354.638555555556,11.555555555555555,0.07215253333333332,Bihar,1.2401679603346443,0.9899296454683405,0,0,0.539863425925926,-0.2880856481481482,1,1,0.9695019642132763,97.0,🔴 CRITICAL
Kurung Kumey,0.1567777777777778,0.6724444444444445,8.333333333333334,11.832159566199234,27.0,7.0,1.3333333333333333,0.23933333333333331,-0.2777777777777778,279.7151111111111,0.4444444444444444,0.03269047622222222,Arunachal Pradesh,1.267731382092775,0.75,0,0,0.17341444444444445,-0.01663666666666666,1,1,0.9687008405518798,96.9,🔴 CRITICAL
Mungeli,0.274,13.077333333333334,328.55555555555554,404.80585195594415,914.0,328.3333333333333,0.2222222222222222,0.28444444444444444,0.05555555555555555,8797.866444444444,2.7777777777777777,0.12766443555555554,Chhattisgarh,1.2283387281198574,0.9962913014160485,0,0,0.2937256306024599,-0.019725630602459854,1,1,0.9692449607160175,96.9,🔴 CRITICAL
Purulia,0.29033333333333333,2.6835555555555555,87.0,118.06565969832211,329.0,86.88888888888889,0.1111111111111111,0.25933333333333336,-0.19644444444444442,202.7521111111111,9.333333333333334,0.024720328222222223,West Bengal,1.3416552238445694,0.9873737373737373,0,0,0.4030857214185208,-0.11275238808518745,1,1,0.9686125696239771,96.9,🔴 CRITICAL
Koppal,0.2798888888888889,2.974333333333333,605.6666666666666,748.8444431255399,1684.0,600.2222222222222,5.444444444444445,0.3032222222222222,-0.041,6622.088111111111,11.88888888888889,0.06343756333333334,Karnataka,1.234358972184956,0.9893772893772893,0,0,0.3168469658119658,-0.0369580769230769,1,1,0.9689366661919507,96.9,🔴 CRITICAL
Mau,0.21566666666666665,2.9516666666666667,842.1111111111111,1137.8684507055773,3129.0,836.8888888888889,5.222222222222222,0.2582222222222222,0.19833333333333336,8045.082888888889,10.11111111111111,0.08001139111111111,Uttar Pradesh,1.3496067549222714,0.9926199261992621,0,0,0.4793220677361854,-0.2636554010695188,1,1,0.9692210632510714,96.9,🔴 CRITICAL
Mangan,0.25,13.25,0.75,0.5,1.0,0.5,0.25,0.25,-0.375,10.0,0.75,0.0225,Sikkim,0.2857142857142857,0.2857142857142857,0,0,0.30542777777777774,-0.05542777777777774,1,1,0.9679310642739037,96.8,🔴 CRITICAL
Mandi,0.27388888888888885,1.680111111111111,279.3333333333333,339.3615328819694,760.0,278.1111111111111,1.2222222222222223,0.30077777777777776,1.7355555555555557,4573.674666666667,26.22222222222222,0.023867912444444445,Himachal Pradesh,1.21056432657064,0.992072929052715,0,0,0.2746982905982906,-0.0008094017094017469,1,1,0.9677638724450007,96.8,🔴 CRITICAL
Uttarkashi,0.22688888888888892,3.149888888888889,125.77777777777777,153.16721073534129,359.0,125.22222222222223,0.5555555555555556,0.34955555555555556,-0.3503333333333333,1709.8488888888887,4.777777777777778,0.03873787888888888,Uttarakhand,1.2081550364750846,0.9877300613496933,0,0,0.32704222222222223,-0.10015333333333332,1,1,0.9676630747507996,96.8,🔴 CRITICAL
Baleshwar,0.2499444444444444,2.3785000000000003,68.27777777777777,99.57191049426099,359.0,68.27777777777777,0.0,0.07611111111111112,2.0247777777777776,769.2164444444445,16.61111111111111,0.01719697822222222,Odisha,1.437284995105612,0.9855653568564555,0,0,0.3008145225870375,-0.05087007814259309,1,1,0.968064756370207,96.8,🔴 CRITICAL
